Unnamed: 0,link,title1,title2,genre
335,https://anime47.com/phim/kishuku-gakkou-no-juliet/m7023.html,Kishuku Gakkou no Juliet,Kishuku Gakkou no Juliet,"['hành động', 'hài hước', 'học đường', 'shounen', 'romance']"
336,https://anime47.com/phim/gate-jieitai-kanochi-nite-kaku-tatakaeri-enryuu-hen/m5371.html,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri - Enryuu-hen","Gate: Thus the JSDF Fought There! Fire Dragon Arc | Gate: Jieitai Kanochi nite, Kaku Tatakaeri 2nd Season","['hành động', 'phiêu lưu', 'fantasy', 'military']"
337,https://anime47.com/phim/sekirei-bd/m3881.html,Sekirei BD,Sekirei BD,"['hành động', 'super power', 'siêu nhiên']"
338,https://anime47.com/phim/shakugan-no-shana/m3014.html,Shakugan no Shana,Shana of the Burning Eyes,"['hành động', 'drama', 'học đường', 'romance', 'fantasy', 'siêu nhiên']"
339,https://anime47.com/phim/hataraku-maou-sama-bd/m3888.html,Hataraku Maou-sama! BD,Hataraku Maou-sama! BD | The Devil is a Part-Timer! BD,"['hài hước', 'romance', 'fantasy', 'siêu nhiên', 'demons', 'xuyên không - chuyển kiếp']"
340,https://anime47.com/phim/than-vo-gia-cu/m5230.html,Thần Vô Gia Cư [SS2],Noragami Aragoto,"['hành động', 'phiêu lưu', 'shounen', 'blu-ray', 'siêu nhiên']"
341,https://anime47.com/phim/dragon-ball-kai-2014/m4794.html,Dragon Ball Kai (2014),Dragonball Kai 2014 | DBK 2014 | DB Kai 2014 | DBZ Kai 2014 | Dragon Ball Z Kai The Final Chapters,"['hành động', 'hài hước', 'phiêu lưu', 'shounen', 'fantasy', 'super power', 'martial arts']"
342,https://anime47.com/phim/kono-yo-no-hate-de-koi-wo-utau-shoujo-yu-no/m7195.html,Kono Yo no Hate de Koi wo Utau Shoujo YU-NO,YU-NO: A girl who chants love at the bound of this world.,"['drama', 'viễn tưởng']"
343,https://anime47.com/phim/diabolik-lovers/m3598.html,Diabolik Lovers,Diabolik Lovers,"['học đường', 'harem', 'shoujo', 'vampire']"
344,https://anime47.com/phim/steins-gate/m1400.html,Steins;Gate,Steins;Gate,"['viễn tưởng', 'thriller']"
345,https://anime47.com/phim/kakegurui/m6282.html,Kakegurui,Kakegurui,"['drama', 'học đường', 'shounen', 'game', 'mystery', 'psychological']"
346,https://anime47.com/phim/tonikaku-kawaii/m7638.html,Tonikaku Kawaii,Fly Me to The Moon | Tonikawa | TONIKAWA: Over the Moon For You:,"['hài hước', 'drama', 'shounen', 'romance']"
347,https://anime47.com/phim/tokyo-ghoul-re/m6706.html,Tokyo Ghoul:re,Tokyo Ghoul:re,"['hành động', 'kinh dị', 'drama', 'seinen', 'siêu nhiên', 'mystery', 'psychological']"
348,https://anime47.com/phim/tram-yeu-luoi-guom-diet-quy-bd/m7458.html,Trảm Yêu: Lưỡi Gươm Diệt Quỷ BD,Demon Slayer: Kimetsu no Yaiba Blu-ray | Kimetsu no Yaiba Blu-ray | Blade of Demon Destruction Blu-ray,"['hành động', 'shounen', 'lịch sử', 'blu-ray', 'siêu nhiên', 'demons']"
349,https://anime47.com/phim/radiant/m6935.html,Radiant,Radiant,"['hành động', 'phiêu lưu', 'phép thuật', 'fantasy']"
350,https://anime47.com/phim/plastic-memories/m4816.html,Plastic Memories,Plamemo,"['drama', 'romance', 'viễn tưởng']"
351,https://anime47.com/phim/walkure-romanze/m5043.html,Walkure Romanze [BD],Valkyrie Romanze [Blu-ray],"['hành động', 'super power', 'siêu nhiên']"
352,https://anime47.com/phim/toi-da-bi-bat-vao-truong-cua-cac-tieu-thu-lam-thuong-dan-tieu-bieu-nhu-the-nao/m5233.html,Tôi Đã Bị Bắt Vào Trường Của Các Tiểu Thư Làm Thường Dân Tiêu Biểu Như Thế Nào,Ore ga Ojousama Gakkou ni Shomin Sample Toshite Gets Sareta Ken,"['hài hước', 'ecchi', 'học đường', 'harem', 'romance']"
353,https://anime47.com/phim/grisaia-no-rakuen/m4857.html,Grisaia no Rakuen,The Eden of Grisaia | Le Eden de la Grisaia,"['drama', 'harem', 'romance', 'psychological']"
354,https://anime47.com/phim/shingeki-no-kyojin-movie-1-guren-no-yumiya/m5305.html,Shingeki no Kyojin Movie 1: Guren no Yumiya,Attack on Titan: Crimson Bow and Arrow,"['hành động', 'drama', 'shounen', 'fantasy', 'super power', 'mystery', 'military']"
355,https://anime47.com/phim/mob-psycho-100/m5692.html,Mob Psycho 100,Mob Psycho 100,"['hành động', 'hài hước', 'đời thường', 'siêu nhiên']"
356,https://anime47.com/phim/aldnoah-zero/m4224.html,Aldnoah.Zero,Aldnoah.Zero,"['hành động', 'mecha', 'viễn tưởng', 'military']"
357,https://anime47.com/phim/toaru-majutsu-no-index-iii/m6943.html,Toaru Majutsu no Index III,Cấm Thư Ma Thuật: Index III | A Certain Magical Index III | Toaru Majutsu no Index 3 |Toaru Majutsu no Kinsho Mokuroku 3,"['hành động', 'phép thuật', 'viễn tưởng', 'super power']"
358,https://anime47.com/phim/that-nghiep-chuyen-sinh-lam-lai-cuoc-doi-phan-2/m7967.html,Thất Nghiệp Chuyển Sinh: Làm Lại Cuộc Đời Phần 2,Mushoku Tensei: Isekai Ittara Honki Dasu 2nd Season,"['ecchi', 'drama', 'fantasy']"
359,https://anime47.com/phim/boku-no-hero-academia-the-movie-futari-no-hero/m6872.html,Boku no Hero Academia The Movie: Futari no Hero,Boku no Hero Academia The Movie: Futari no Hero,"['hành động', 'học đường', 'super power']"
360,https://anime47.com/phim/dakara-boku-wa-h-ga-dekinai/m3031.html,"Dakara Boku Wa, H Ga Dekinai [BD]","So, I Can't Play H! [Blu-ray]","['hành động', 'super power', 'siêu nhiên']"
361,https://anime47.com/phim/zero-no-tsukaima-ss2/m1310.html,Zero No Tsukaima SS2,Zero No Tsukaima: Futatsuki No Kishi | Zero's Familiar 2nd Series | Zero No Tsukaima S2 | The Familiar Of Zero: The Rider Of The Twin Moons | Zero's Familiar: Knight Of The Twin Moons,"['ecchi', 'phiêu lưu', 'phép thuật', 'romance', 'fantasy']"
362,https://anime47.com/phim/yu-gi-oh-5d-s/m1272.html,Yu-Gi-Oh! 5D's,Yu-Gi-Oh! 5D's | Yuugioh Faibudiizu | Yuu Gi Ou: Duel Monsters 5DS | Yugioh 5 D's,"['hành động', 'shounen', 'fantasy', 'game']"
363,https://anime47.com/phim/attack-on-titan-final-season/m7752.html,Attack on Titan Final Season,Shingeki no Kyojin: The Final Season,"['hành động', 'drama', 'shounen', 'fantasy', 'super power', 'mystery', 'military']"
364,https://anime47.com/phim/tsuujou-kougeki-ga-zentai-kougeki-de-ni-kai-kougeki-no-okaasan-wa-suki-desu-ka/m7326.html,Tsuujou Kougeki ga Zentai Kougeki de Ni-kai Kougeki no Okaasan wa Suki Desu ka?,"Do You Like Your Mom? Her Normal Attack is Two Attacks at Full Power, Okaasan online","['hài hước', 'phiêu lưu', 'fantasy']"
365,https://anime47.com/phim/violet-evergarden/m6563.html,Violet Evergarden,Violet Evergarden,"['drama', 'đời thường', 'fantasy']"
366,https://anime47.com/phim/nurarihyon-no-mago-ss1/m1386.html,Nurarihyon no Mago SS1,Bách Quỷ Dạ Hành SS1,"['hành động', 'shounen', 'siêu nhiên', 'demons']"
367,https://anime47.com/phim/alps-no-shoujo-heidi/m4796.html,Alps no Shoujo Heidi,"Heidi, cô bé đến từ vùng núi Alps| Heidi: Girl of the Alps","['drama', 'đời thường', 'lịch sử']"
368,https://anime47.com/phim/skirt-no-naka-wa-kedamono-deshita/m6425.html,Skirt no Naka wa Kedamono Deshita.,Skirt no Naka wa Kedamono Deshita.,"['ecchi', 'drama', 'romance']"
369,https://anime47.com/phim/souryo-to-majiwaru-shikiyoku-no-yoru-ni/m6183.html,Souryo to Majiwaru Shikiyoku no Yoru ni...,Souryo to Majiwaru Shikiyoku no Yoru ni...,"['ecchi', 'drama', 'romance']"
370,https://anime47.com/phim/death-note-blu-ray/m5786.html,Death Note Blu-ray,Death Note - Quyển Sổ Sinh Mệnh Blu-ray,"['shounen', 'siêu nhiên', 'mystery', 'psychological', 'police', 'thriller']"
371,https://anime47.com/phim/taneyamagahara-no-yoru/m4330.html,Taneyamagahara no Yoru,Taneyamagahara no Yoru | The Night of Taneyamagahara,"['đời thường', 'fantasy', 'psychological', 'kid']"
372,https://anime47.com/phim/kill-la-kill/m3641.html,Kill La Kill,Kill La Kill,"['hành động', 'hài hước', 'ecchi', 'học đường', 'super power']"
373,https://anime47.com/phim/re-creators/m6156.html,Re:Creators,Re:Creators,"['hành động', 'blu-ray', 'viễn tưởng', 'fantasy']"
374,https://anime47.com/phim/irozuku-sekai-no-ashita-kara/m6927.html,Irozuku Sekai no Ashita kara,Hãy Tô Màu Thế Giới Ngày Mai,"['phép thuật', 'drama', 'romance']"
375,https://anime47.com/phim/zero-no-tsukaima-f-ss4/m1864.html,Zero No Tsukaima F SS4,Zero no Tsukaima Final Series | Familiar of Zero F,"['ecchi', 'phiêu lưu', 'phép thuật', 'romance', 'fantasy']"
376,https://anime47.com/phim/hachi-nan-tte-sore-wa-nai-deshou/m7559.html,"Hachi-nan tte, Sore wa Nai deshou!","Hachinan tte, Sore wa Nai deshou!, The 8th son? Are you kidding me?","['hành động', 'fantasy']"
377,https://anime47.com/phim/prince-of-tennis/m1481.html,Prince Of Tennis,Tennis no Ouji-sama | Hoàng tử Tennis,"['hành động', 'hài hước', 'thể thao', 'học đường', 'shounen']"
378,https://anime47.com/phim/densetsu-no-yuusha-no-densetsu/m1401.html,Densetsu no Yuusha no Densetsu,Densetsu No Yuusha No Densetsu | The Legend of the Legendary Heroes,"['hành động', 'phiêu lưu', 'phép thuật', 'shounen', 'fantasy']"
379,https://anime47.com/phim/chien-binh-o-an-trong-ham-nguc/m7771.html,Chiến Binh Ở Ẩn Trong Hầm Ngục,Special training in the Secret Dungeon |  Ore dake Haireru Kakushi Dungeon,"['hành động', 'ecchi', 'phiêu lưu', 'harem', 'fantasy']"
380,https://anime47.com/phim/neon-genesis-evangelion/m2723.html,Neon Genesis Evangelion,Shinseiki Evangelion,"['hành động', 'mecha', 'drama', 'romance', 'viễn tưởng', 'psychological', 'dementia']"
381,https://anime47.com/phim/truong-hoc-nguc-tu-prison-school/m5303.html,Trường Học Ngục Tù - Prison School [Live Action],Prison School Live Action | Kangoku Gakuen Live Action,"['hài hước', 'ecchi', 'học đường', 'romance', 'seinen']"
382,https://anime47.com/phim/kuzu-no-honkai-uoc-nguyen-cua-ke-can-ba/m6081.html,Kuzu no Honkai: Ước nguyện của kẻ cặn bã,Kuzu no Honkai Live-action,"['ecchi', 'drama', 'học đường', 'romance', 'seinen']"
383,https://anime47.com/phim/biet-doi-linh-cuu-hoa-phan-2/m7646.html,Biệt Đội Lính Cứu Hỏa Phần 2,Enen no Shouboutai 2nd Season | Enen no Shouboutai: Ni no Shou | Fire Force 2nd Season | Fire Brigade of Flames 2nd Season,"['hành động', 'shounen', 'viễn tưởng']"
384,https://anime47.com/phim/hitsugi-no-chaika/m4025.html,Hitsugi No Chaika,Chaika –the Coffin Princess- | Hitsugi no Chaika,"['hành động', 'hài hước', 'phiêu lưu', 'romance', 'fantasy']"
385,https://anime47.com/phim/uzaki-chan-wa-asobitai/m7661.html,Uzaki-chan wa Asobitai!,Uzaki-chan Wants to Hang Out!,"['hài hước', 'ecchi', 'đời thường']"
386,https://anime47.com/phim/ranma-1-2-movie-1/m4790.html,Ranma 1/2 Movie 1,Ranma ½: Chuugoku Nekonron Daikessen! Okite Yaburi no Gekitou-hen!!,"['hài hước', 'phiêu lưu', 'shounen']"
387,https://anime47.com/phim/miru-tights/m7220.html,Miru Tights,Miru Tights,"['ecchi', 'học đường']"
388,https://anime47.com/phim/yamadakun-to-nananin-no-majo-2015/m4848.html,Yamadakun to Nananin no Majo (2015),Yamada-kun to 7-nin no Majo Yamajo (2015),"['hài hước', 'phép thuật', 'shounen', 'harem', 'super power']"
389,https://anime47.com/phim/val-x-love/m7383.html,Val x Love,"Vallove, Ikusa x Koi","['hành động', 'hài hước', 'ecchi', 'học đường', 'shounen', 'harem', 'siêu nhiên']"
390,https://anime47.com/phim/mahoutsukai-no-yome/m6326.html,Mahoutsukai no Yome,The Ancient Magus' Bride | Mahou Tsukai no Yome,"['phép thuật', 'shounen', 'đời thường', 'fantasy']"
391,https://anime47.com/phim/himouto-umaru-chan/m5114.html,Himouto! Umaru-chan,My Two-Faced Little Sister,"['hài hước', 'học đường', 'đời thường', 'seinen']"
392,https://anime47.com/phim/mahouka-koukou-no-rettousei-movie-hoshi-wo-yobu-shoujo/m6096.html,Mahouka Koukou no Rettousei Movie: Hoshi wo Yobu Shoujo,The Irregular at Magic High School The Movie,"['hành động', 'phép thuật', 'học đường', 'romance', 'viễn tưởng', 'siêu nhiên']"
393,https://anime47.com/phim/durarara/m1382.html,Durarara!!,Durarara!! | Dhurarara!! | Dyurarara!! | Dulalala!! | Dullalala!! | Drrr!!,"['hành động', 'siêu nhiên', 'mystery']"
394,https://anime47.com/phim/yuragi-sou-no-yuuna-san-ova/m8652.html,Yuragi-sou no Yuuna-san OVA,Yuragi-sou no Yuuna-san OVA,"['hài hước', 'ecchi', 'shounen', 'harem', 'romance', 'siêu nhiên']"
395,https://anime47.com/phim/toaru-kagaku-no-accelerator/m7309.html,Toaru Kagaku no Accelerator,"A Certain Scientific Accelerator | To Aru Majutsu no Index Gaiden, Toaru Kagaku no Ippou Tsuukou","['học đường', 'fantasy', 'super power', 'siêu nhiên']"
396,https://anime47.com/phim/darwin-s-game/m7496.html,Darwin’s Game,Darwin’s Game,"['hành động', 'shounen', 'mystery']"
397,https://anime47.com/phim/tonari-no-kaibutsu-kun/m2631.html,Tonari No Kaibutsu-kun [BD],Tonari no Kaibutsukun | My Neighbor Monster-kun,"['hài hước', 'học đường', 'đời thường', 'romance', 'shoujo']"
398,https://anime47.com/phim/pugyuru/m4781.html,Pugyuru,Pugyuru,"['hài hước', 'học đường', 'fantasy']"
399,https://anime47.com/phim/prison-school/m5120.html,Prison School,Kangoku Gakuen,"['hài hước', 'ecchi', 'học đường', 'romance', 'seinen']"
400,https://anime47.com/phim/fruits-basket-2019/m7174.html,Fruits Basket (2019),Fruits Basket (Zenpen),"['hài hước', 'drama', 'đời thường', 'romance', 'fantasy', 'shoujo']"
401,https://anime47.com/phim/kamen-rider-zero-one/m7407.html,Kamen Rider Zero-One,Kamen Rider Zero One,"['hành động', 'hài hước', 'tokusatsu']"
402,https://anime47.com/phim/dokyuu-hentai-hxeros/m7653.html,Dokyuu Hentai HxEros,SUPER HXEROS,"['hành động', 'hài hước', 'ecchi', 'học đường', 'shounen', 'siêu nhiên']"
403,https://anime47.com/phim/kakegurui/m7101.html,Kakegurui××,Kakegurui 2nd Season | Kakegurui: Compulsive Gambler 2nd Season,"['drama', 'học đường', 'shounen', 'game', 'mystery', 'psychological']"
404,https://anime47.com/phim/mekakucity-actors/m4009.html,Mekakucity Actors,Mekakucity Actors | Mekaku City Actors | Kagerou Project,"['hài hước', 'romance', 'viễn tưởng', 'super power', 'siêu nhiên']"
405,https://anime47.com/phim/ore-no-kanojo-to-osananajimi-ga-shuraba-sugiru-bd/m4766.html,Ore No Kanojo To Osananajimi Ga Shuraba Sugiru BD,Oreshura | Ore shura [Blu-ray],"['hài hước', 'drama', 'đời thường', 'romance', 'âm nhạc', 'shoujo']"
406,https://anime47.com/phim/shingeki-no-kyojin-kuinaki-sentaku/m4615.html,Shingeki no Kyojin: Kuinaki Sentaku,Attack on Titan: No Regrets | Shingeki no Kyojin: Birth of Levi,"['hành động', 'drama', 'shounen', 'fantasy', 'super power', 'mystery', 'military']"
407,https://anime47.com/phim/bokutachi-wa-benkyou-ga-dekinai-2/m7401.html,Bokutachi wa Benkyou ga Dekinai 2,We Never Learn,"['hài hước', 'học đường', 'shounen', 'harem', 'romance']"
408,https://anime47.com/phim/maoyu-maou-yuusha/m4952.html,Maoyu Maou Yuusha,Maoyu Maou Yuusha | Maoyu - Archenemy & Hero,['đang cập nhật']
409,https://anime47.com/phim/ore-no-yubi-de-midarero-heitengo-futarikiri-no-salon-de/m7576.html,Ore no Yubi de Midarero.: Heitengo Futarikiri no Salon de...,OreYubi,"['ecchi', 'romance']"
410,https://anime47.com/phim/natsume-yuujinchou-ss1/m1504.html,Natsume Yuujinchou SS1,Natsume Yuujinchou | Natsume Yuujinchou SS1 | Natsume's Book of Friends SS1 | Natsume Yujincho SS1,"['drama', 'đời thường', 'fantasy', 'shoujo', 'siêu nhiên']"
411,https://anime47.com/phim/campione-bd/m4651.html,Campione BD,Campione!: Matsurowanu Kamigami to Kamigoroshi no Maou BD,['đang cập nhật']
412,https://anime47.com/phim/kamen-rider-build/m6506.html,Kamen Rider Build,Kamen Rider Build,"['hành động', 'tokusatsu', 'super power', 'siêu nhiên']"
413,https://anime47.com/phim/date-a-live-episode-13/m4357.html,Date A Live Episode 13,Date A Live Episode 13 | Date A Live Ova,"['hài hước', 'mecha', 'học đường', 'harem', 'romance', 'viễn tưởng']"
414,https://anime47.com/phim/ace-of-diamond/m3670.html,Ace Of Diamond,Ace Of Diamond | Diamond No Ace | Daiya no Ace,"['hài hước', 'thể thao', 'học đường', 'shounen']"
415,https://anime47.com/phim/ookami-shoujo-to-kuro-ouji-lang-nu-va-hoang-tu-hac-am/m4430.html,Ookami Shoujo to Kuro Ouji Lang Nữ Và Hoàng Tử Hắc Ám,Ookami Shoujo to Kuro Ouji - Lang Nữ Và Hoàng Tử Hắc Ám,"['hài hước', 'học đường', 'romance', 'shoujo']"
416,https://anime47.com/phim/strike-the-blood-ii-ova/m6011.html,Strike The Blood II: OVA,Strike the Blood Second,"['hành động', 'ecchi', 'học đường', 'harem', 'fantasy', 'siêu nhiên', 'vampire']"
417,https://anime47.com/phim/high-school-dxd-born-ova/m5365.html,High School DxD BorN OVA,High School DxD BorN: Yomigaeranai Fushichou,"['hành động', 'hài hước', 'ecchi', 'học đường', 'shounen', 'harem', 'romance', 'demons']"
418,https://anime47.com/phim/iya-na-kao-sare-nagara-opantsu-misete-moraitai-2/m7067.html,Iya na Kao sare nagara Opantsu Misete Moraitai 2,I Want You To Make a Disgusted Face and Show Me Your Underwear 2,['ecchi']
419,https://anime47.com/phim/overlord-movie-fushisha-no-ou-the-undead-king/m7037.html,Overlord Movie : Fushisha no Ou The Undead King,Overlord Movie : Fushisha no Ou The Undead King,"['hành động', 'phiêu lưu', 'phép thuật', 'fantasy', 'game', 'siêu nhiên']"
420,https://anime47.com/phim/renai-boukun/m6154.html,Renai Boukun,Renai Boukun,"['hài hước', 'ecchi', 'học đường', 'harem', 'romance', 'siêu nhiên']"
421,https://anime47.com/phim/toppo-jijo-chu-chuot-khong-gian/m2878.html,Toppo Jijo - Chú Chuột Không Gian,Toppo Jijo - Chú Chuột Không Gian,"['hành động', 'super power', 'siêu nhiên']"
422,https://anime47.com/phim/kimi-to-boku-no-saigo-no-senjou-aruiwa-sekai-ga-hajimaru-seisen/m7669.html,"Kimi to Boku no Saigo no Senjou, Aruiwa Sekai ga Hajimaru Seisen",Our Last Crusade or the Rise of a New World,"['hành động', 'romance', 'fantasy', 'military']"
423,https://anime47.com/phim/shokugeki-no-souma-gou-no-sara/m7550.html,Shokugeki no Souma: Gou no Sara,Food Wars! The Fifth Plate | Shokugeki no Soma 5th Season,"['ecchi', 'học đường', 'shounen']"
424,https://anime47.com/phim/slam-dunk/m7061.html,Slam Dunk,Slam Dunk,"['hài hước', 'drama', 'thể thao', 'học đường', 'shounen']"
425,https://anime47.com/phim/pocahontas-ii-journey-to-a-new-world-1998-pocahontas-2-hanh-trinh-den-mot-the-gioi-moi/m3253.html,Pocahontas Ii: Journey To A New World 1998 - Pocahontas 2: Hành Trình Đến Một Thế Giới Mới [hd],Pocahontas Ii: Journey To A New World 1998 - Pocahontas 2: Hành Trình Đến Một Thế Giới Mới [hd],['âm nhạc']
426,https://anime47.com/phim/hataraku-maou-sama/m2959.html,Hataraku Maou-sama!,The Devil is a Part-Timer!,"['hài hước', 'romance', 'fantasy', 'siêu nhiên', 'demons', 'xuyên không - chuyển kiếp']"
427,https://anime47.com/phim/koukaku-no-regios/m1605.html,Koukaku No Regios,Chrome Shelled Regios,"['hành động', 'super power', 'siêu nhiên']"
